Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
26.8,165.1,18.2,9.7,3.0,168.4,0,Assam,-1
37.8,158.0,16.2,6.4,3.6,160.5,0,Assam,-1
57.3,148.5,7.1,10.0,4.7,151.0,0,Assam,-1
48.2,152.1,9.0,9.7,6.8,156.9,1,Bhuttan,+1
42.5,151.3,15.0,8.9,4.2,159.5,1,Bhuttan,+1
40.2,116.8,12.3,4.2,5.7,119.8,1,Assam,-1
53.7,129.5,7.9,7.9,4.8,139.2,1,Bhuttan,+1
56.5,148.8,9.4,8.4,4.4,151.3,0,Assam,-1
43.8,154.4,13.2,7.9,4.8,156.9,0,Assam,-1
51.5,126.3,2.0,13.0,6.3,133.6,1,Bhuttan,+1
55.0,158.8,12.6,7.1,6.5,164.9,1,Bhuttan,+1
41.5,137.2,16.5,9.1,4.3,140.7,1,Bhuttan,+1
38.3,131.6,11.9,8.3,5.4,134.1,0,Assam,-1
47.9,155.8,10.0,9.0,4.7,159.3,1,Bhuttan,+1
42.3,141.1,16.1,8.8,6.3,144.2,0,Assam,-1
27.5,144.2,14.1,7.8,4.5,146.7,0,Assam,-1
53.6,148.4,6.7,10.1,4.5,151.9,1,Bhuttan,+1
49.2,131.2,11.4,7.0,5.4,133.7,0,Assam,-1
59.0,133.3,10.7,8.8,5.7,137.0,0,Assam,-1
46.9,143.4,12.0,10.7,3.0,147.7,0,Assam,-1
58.5,158.5,7.9,13.6,6.6,162.5,1,Bhuttan,+1
48.6,136.8,12.3,7.9,5.6,140.3,0,Bhuttan,+1
62.4,140.6,8.2,8.6,6.6,143.1,0,Assam,-1
32.0,170.0,12.6,8.7,6.1,172.5,0,Assam,-1
27.3,150.6,5.3,10.4,2.9,153.1,1,Assam,-1
39.5,150.3,12.4,7.6,4.0,152.8,0,Assam,-1
51.7,151.6,12.3,8.0,4.8,154.1,0,Assam,-1
43.9,133.2,9.4,8.6,5.7,141.1,1,Bhuttan,+1
45.5,139.4,6.6,9.5,5.0,141.9,0,Assam,-1
32.5,151.8,7.1,7.4,4.1,154.3,0,Assam,-1
40.7,162.2,15.5,8.3,3.5,164.7,0,Assam,-1
45.0,151.5,3.4,8.7,5.4,156.1,1,Bhuttan,+1
54.6,138.5,1.7,9.6,5.7,142.0,1,Bhuttan,+1
34.0,149.8,2.4,6.7,4.9,152.3,0,Assam,-1
38.8,133.7,8.4,8.2,4.3,136.2,0,Assam,-1
48.7,155.0,14.0,7.6,6.3,157.5,0,Assam,-1
48.4,156.0,2.2,8.4,5.5,161.8,1,Bhuttan,+1
42.0,146.8,7.5,10.8,5.6,153.7,1,Bhuttan,+1
40.1,138.2,13.9,10.6,3.8,140.7,0,Assam,-1
50.2,152.6,10.3,5.0,6.9,155.1,0,Assam,-1
41.0,120.0,8.6,9.9,7.1,127.8,1,Bhuttan,+1
41.8,130.0,7.3,12.4,5.6,136.8,1,Bhuttan,+1
58.4,129.9,13.5,8.1,4.7,132.4,0,Assam,-1
61.3,141.5,4.7,9.9,5.8,145.0,1,Bhuttan,+1
48.4,146.0,18.5,10.7,3.2,148.5,0,Assam,-1
20.0,140.0,3.9,13.4,5.2,143.5,1,Bhuttan,+1
44.9,140.3,13.5,9.1,6.1,143.8,1,Bhuttan,+1
50.4,149.2,10.7,7.8,6.0,151.7,0,Assam,-1
28.9,144.7,11.7,10.6,5.3,150.6,1,Bhuttan,+1
51.4,145.5,7.1,12.9,7.1,149.3,1,Bhuttan,+1
50.2,136.8,13.8,7.2,4.5,139.3,0,Assam,-1
32.1,142.6,16.1,11.1,4.9,145.1,0,Assam,-1
51.5,144.3,18.0,11.4,6.4,152.6,1,Bhuttan,+1
45.0,137.4,7.2,7.8,4.0,142.1,0,Assam,-1
49.2,151.5,13.1,6.7,5.5,155.7,0,Assam,-1
48.1,130.7,10.5,7.6,5.8,133.2,0,Assam,-1
46.9,146.9,10.8,11.1,5.4,150.7,1,Bhuttan,+1
32.7,148.4,7.5,8.2,3.2,150.9,0,Assam,-1
39.6,153.0,9.3,11.3,6.1,156.5,1,Bhuttan,+1
47.1,159.2,1.8,7.7,3.2,161.8,0,Assam,-1
45.2,136.7,6.5,7.0,6.2,140.2,1,Bhuttan,+1
47.3,134.5,11.3,7.4,2.9,137.0,0,Assam,-1
32.6,141.8,12.9,7.0,6.8,145.3,0,Bhuttan,+1
48.4,158.4,14.5,6.0,6.0,161.9,1,Bhuttan,+1
38.9,148.3,11.5,10.1,5.1,151.8,1,Bhuttan,+1
51.0,140.2,17.0,8.9,3.3,144.8,0,Assam,-1
54.4,132.3,6.3,7.1,4.3,134.8,0,Assam,-1
30.1,150.7,4.0,9.5,6.7,153.2,0,Assam,-1
33.0,151.2,17.0,6.9,2.9,153.7,1,Assam,-1
42.0,143.3,20.4,11.7,5.1,146.8,0,Bhuttan,+1
57.2,129.7,15.9,7.2,4.5,132.2,0,Assam,-1
35.8,140.0,6.3,8.3,4.4,142.5,0,Assam,-1
36.6,131.6,7.5,9.7,4.7,142.0,0,Bhuttan,+1
26.2,170.5,9.2,7.5,5.5,173.0,0,Assam,-1
53.7,142.2,11.5,9.8,5.7,145.9,1,Bhuttan,+1
40.2,155.9,16.3,8.6,4.5,158.9,0,Assam,-1
35.3,130.8,4.0,10.1,6.5,137.2,0,Bhuttan,+1
53.5,144.6,4.7,5.7,3.3,148.8,0,Assam,-1
35.0,146.7,13.0,7.6,5.2,149.4,0,Assam,-1
36.5,149.2,1.0,11.9,7.3,153.3,1,Bhuttan,+1
21.3,114.6,2.7,10.9,5.9,120.8,1,Bhuttan,+1
49.8,142.9,8.1,7.2,5.4,145.4,0,Assam,-1
46.1,136.4,12.3,8.1,5.8,139.9,1,Bhuttan,+1
20.7,164.6,15.6,8.3,5.7,167.1,0,Assam,-1
37.4,160.9,14.5,6.6,6.9,164.4,1,Bhuttan,+1
38.2,133.3,6.0,8.7,5.5,139.2,1,Bhuttan,+1
54.7,161.8,9.3,8.3,7.1,167.5,0,Bhuttan,+1
48.5,154.4,13.9,10.0,5.0,160.4,1,Bhuttan,+1
68.2,152.2,15.8,7.1,5.1,154.7,0,Assam,-1
64.8,172.0,8.6,13.7,6.9,179.6,1,Bhuttan,+1
51.0,165.3,8.2,7.7,5.0,169.8,1,Bhuttan,+1
39.0,152.7,11.4,6.2,5.6,156.9,0,Assam,-1
25.0,147.9,8.6,9.3,4.0,150.4,0,Assam,-1
44.0,152.1,5.9,6.9,6.6,155.6,1,Bhuttan,+1
47.4,147.4,15.2,7.5,5.7,151.6,0,Assam,-1
47.5,165.9,16.6,10.4,6.1,173.3,0,Bhuttan,+1
67.0,132.4,14.7,9.9,3.4,135.3,0,Assam,-1
68.1,142.4,7.0,6.0,5.0,146.8,0,Assam,-1
41.7,145.9,7.6,6.3,4.4,148.4,0,Assam,-1
30.2,146.7,22.2,6.7,7.1,156.8,1,Bhuttan,+1
56.6,138.1,11.9,7.2,6.3,141.1,0,Assam,-1
50.2,148.7,-1.2,7.2,6.6,157.4,1,Bhuttan,+1
58.0,156.2,13.7,10.2,5.0,158.7,0,Assam,-1
46.6,167.8,11.6,9.9,3.8,170.3,0,Assam,-1
38.1,136.3,10.6,9.9,7.0,139.8,1,Bhuttan,+1
47.1,152.8,8.8,7.5,4.1,158.9,0,Assam,-1
41.7,130.2,2.1,11.7,6.2,134.7,0,Bhuttan,+1
37.8,159.0,12.6,7.8,5.7,161.5,0,Assam,-1
32.5,149.0,17.0,6.9,2.8,151.5,0,Assam,-1
47.7,133.6,6.4,12.2,6.7,137.1,1,Bhuttan,+1
50.5,130.4,9.4,6.5,4.7,132.9,0,Assam,-1
54.9,151.5,13.3,6.9,4.1,154.0,0,Assam,-1
62.2,136.2,15.9,5.5,4.9,138.7,0,Assam,-1
21.0,142.0,21.9,6.7,5.4,144.5,0,Assam,-1
37.1,153.5,9.4,9.5,7.7,158.8,1,Bhuttan,+1
34.2,149.0,13.3,11.1,5.6,152.5,1,Bhuttan,+1
42.6,160.7,3.8,8.3,4.7,163.2,0,Assam,-1
50.1,140.2,11.6,8.8,5.2,142.7,0,Assam,-1
41.0,154.0,15.7,11.4,5.6,156.5,0,Assam,-1
34.2,162.4,21.8,8.0,4.9,166.0,0,Assam,-1
45.4,154.6,13.6,11.1,5.4,158.6,1,Bhuttan,+1
41.2,144.1,6.9,8.9,6.0,146.6,0,Assam,-1
36.7,142.9,12.9,9.3,5.2,145.4,0,Assam,-1
42.1,136.0,7.6,9.5,5.8,140.1,0,Bhuttan,+1
36.5,149.0,6.9,8.2,5.7,151.5,0,Assam,-1
45.5,154.2,21.2,8.3,5.7,156.7,0,Assam,-1
31.5,163.6,14.6,6.0,5.3,166.1,0,Assam,-1
37.3,144.0,8.3,11.8,6.0,147.5,1,Bhuttan,+1
44.4,146.1,17.7,11.7,5.5,149.6,1,Bhuttan,+1
36.0,134.0,9.8,8.8,6.2,139.9,1,Bhuttan,+1
39.6,132.0,6.2,9.3,7.6,137.8,1,Bhuttan,+1
50.7,137.4,11.8,6.6,5.9,139.9,0,Assam,-1
56.0,135.9,13.7,11.7,6.0,141.6,1,Bhuttan,+1
48.1,160.3,13.1,13.0,5.8,163.8,1,Bhuttan,+1
42.4,123.7,11.6,7.5,4.6,126.6,0,Assam,-1
63.5,163.7,17.0,5.9,4.4,169.8,0,Assam,-1
57.5,136.2,11.0,7.1,7.7,138.7,0,Assam,-1
49.3,154.7,16.3,13.6,4.8,158.2,1,Bhuttan,+1
38.5,132.7,4.0,8.9,6.4,136.8,0,Bhuttan,+1
34.3,154.4,4.5,8.8,4.5,157.9,1,Bhuttan,+1
37.0,157.8,1.8,8.7,6.0,165.3,1,Bhuttan,+1
30.7,131.1,12.3,8.1,4.7,133.6,1,Assam,-1
28.1,135.9,4.7,9.0,6.2,138.6,0,Assam,-1
39.0,152.6,6.8,12.0,6.3,156.1,1,Bhuttan,+1
45.4,119.7,2.0,12.9,5.8,126.4,1,Bhuttan,+1
59.3,132.2,8.3,7.5,6.7,137.2,0,Bhuttan,+1
35.6,165.0,17.9,10.0,5.9,167.5,1,Assam,-1
38.3,152.6,5.9,10.7,4.2,156.1,1,Bhuttan,+1
44.0,157.4,6.8,8.5,6.8,160.7,0,Assam,-1
38.8,162.0,8.3,6.2,3.6,164.5,1,Assam,-1
47.9,151.8,5.7,9.7,6.6,155.3,1,Bhuttan,+1
49.8,142.7,12.2,6.1,3.9,145.2,0,Assam,-1
53.3,162.7,10.5,8.7,6.1,165.2,0,Assam,-1
51.9,136.1,13.7,8.7,5.0,138.6,0,Assam,-1
35.9,131.8,9.8,8.5,6.1,134.3,0,Assam,-1
66.6,135.0,13.0,9.0,3.5,138.0,1,Assam,-1
38.2,140.1,6.0,8.5,4.8,143.7,1,Bhuttan,+1
30.0,133.0,5.0,12.0,7.4,138.1,0,Bhuttan,+1
51.2,138.5,9.2,9.2,5.5,142.1,1,Bhuttan,+1
50.7,148.2,4.3,7.0,4.2,150.7,0,Assam,-1
54.6,147.6,13.6,8.1,5.0,150.5,0,Assam,-1
61.8,158.7,8.7,10.9,6.5,162.5,1,Bhuttan,+1
46.4,148.8,6.8,4.4,4.9,152.3,1,Bhuttan,+1
26.8,153.3,17.7,7.0,3.3,155.8,1,Assam,-1
53.7,147.5,6.2,6.1,4.8,150.0,0,Assam,-1
42.9,143.9,5.7,11.9,4.8,147.4,1,Bhuttan,+1
58.5,146.8,20.7,8.0,4.2,149.3,0,Assam,-1
47.5,148.7,11.2,9.3,4.4,153.3,1,Bhuttan,+1
29.9,130.4,4.3,13.2,6.5,134.9,1,Bhuttan,+1
48.6,150.2,12.2,7.1,4.7,152.7,0,Assam,-1
60.4,160.3,6.6,9.4,3.6,162.8,0,Assam,-1
52.4,136.0,10.4,12.1,4.5,141.7,0,Bhuttan,+1
43.8,158.2,22.0,4.8,3.8,160.7,0,Assam,-1
39.4,164.5,9.8,9.2,6.1,167.0,0,Assam,-1
48.3,141.0,10.4,8.0,5.0,143.5,0,Assam,-1
65.7,155.9,11.7,5.9,6.1,160.5,0,Assam,-1
42.3,136.8,7.0,8.4,4.4,140.3,1,Bhuttan,+1
52.9,118.8,13.8,9.8,5.0,121.3,0,Assam,-1
32.1,148.1,7.2,9.0,4.6,150.9,0,Assam,-1
63.3,140.8,8.2,8.6,3.9,144.0,0,Assam,-1
42.7,153.9,14.5,8.8,5.7,157.5,1,Bhuttan,+1
69.8,145.3,4.1,6.2,5.7,148.7,0,Assam,-1
35.1,171.0,15.5,6.4,4.8,173.5,0,Assam,-1
44.8,151.3,12.6,7.3,4.2,155.7,0,Assam,-1
37.1,136.6,0.1,12.0,6.4,140.3,0,Bhuttan,+1
28.5,134.8,0.6,9.9,7.0,141.6,1,Bhuttan,+1
60.6,145.4,14.8,7.0,6.3,147.9,0,Assam,-1
45.2,143.5,8.4,4.6,5.4,146.0,0,Assam,-1
60.1,148.6,12.4,11.5,6.1,152.8,1,Bhuttan,+1
57.5,138.3,7.0,10.1,6.6,140.8,0,Assam,-1
33.8,155.0,5.5,9.4,6.7,158.7,1,Bhuttan,+1
56.9,136.6,6.9,7.9,4.7,139.1,0,Assam,-1
22.9,138.5,17.5,7.9,4.7,141.0,1,Assam,-1
50.9,138.7,19.0,9.3,5.2,141.2,0,Assam,-1
55.9,146.5,7.7,10.7,5.7,153.1,1,Bhuttan,+1
52.8,151.4,10.6,8.4,5.7,153.9,0,Assam,-1
47.0,149.9,7.7,9.9,4.2,152.4,0,Assam,-1
45.1,159.3,19.7,11.2,4.2,161.8,0,Assam,-1
28.6,150.2,14.1,13.5,7.3,154.8,1,Bhuttan,+1
44.4,133.3,10.1,7.0,3.9,137.8,0,Assam,-1
35.0,147.9,10.5,11.7,7.5,152.8,1,Bhuttan,+1
38.9,151.4,11.5,11.6,6.2,155.3,1,Bhuttan,+1
28.1,136.0,0.4,9.6,7.6,141.2,1,Bhuttan,+1
30.3,165.5,15.5,7.5,5.2,168.0,0,Assam,-1
63.1,145.8,6.1,9.5,5.6,148.3,0,Assam,-1
58.9,137.3,20.1,7.0,6.4,139.8,0,Assam,-1
37.1,138.1,9.0,8.8,6.1,140.6,0,Assam,-1
66.1,140.8,11.9,8.2,4.7,143.3,0,Assam,-1
66.1,139.6,8.1,7.4,3.6,142.1,0,Assam,-1
58.8,145.0,11.5,8.2,6.4,147.5,0,Assam,-1
32.2,161.8,18.1,6.3,4.4,164.3,0,Assam,-1
50.4,138.3,12.4,8.3,5.9,140.8,0,Assam,-1
43.7,126.2,7.4,8.3,4.6,130.8,1,Bhuttan,+1
36.7,154.4,14.1,9.0,5.7,157.2,0,Assam,-1
57.2,148.4,14.8,9.3,7.2,153.4,1,Bhuttan,+1
56.6,137.4,10.1,9.3,5.7,139.9,0,Assam,-1
55.8,153.9,19.5,9.2,4.8,156.4,0,Assam,-1
54.4,157.8,6.6,8.3,5.5,160.3,0,Assam,-1
42.6,123.2,11.8,7.9,5.3,125.9,1,Assam,-1
48.3,152.0,13.7,6.2,6.5,154.5,0,Assam,-1
48.6,154.3,18.8,13.1,4.4,157.8,1,Bhuttan,+1
35.7,154.5,5.5,9.6,5.4,157.0,0,Assam,-1
60.8,161.9,13.7,9.2,3.7,164.4,0,Assam,-1
54.7,134.9,9.3,11.1,6.7,140.0,1,Bhuttan,+1
24.7,121.1,5.0,10.3,4.9,126.8,1,Bhuttan,+1
54.7,150.6,17.1,10.2,5.1,153.1,0,Assam,-1
47.7,127.3,12.6,9.2,3.4,131.6,0,Assam,-1
43.8,158.0,9.9,12.2,6.1,163.0,1,Bhuttan,+1
39.2,130.0,16.0,7.2,7.0,132.5,0,Assam,-1
37.9,158.2,10.6,8.4,7.1,164.4,1,Bhuttan,+1
37.4,133.3,9.4,11.4,5.3,138.2,1,Bhuttan,+1
79.8,137.0,5.9,7.9,4.0,139.5,0,Assam,-1
65.3,125.0,8.9,7.7,5.3,127.5,0,Assam,-1
55.3,148.7,3.2,8.0,8.4,154.7,1,Bhuttan,+1
45.5,129.1,13.7,7.8,6.6,131.6,0,Assam,-1
21.9,135.8,13.7,11.4,6.5,142.0,1,Bhuttan,+1
48.4,134.9,10.7,7.3,5.1,138.1,0,Assam,-1
49.0,153.4,5.3,10.3,4.7,155.9,0,Assam,-1
51.4,140.4,13.3,9.8,5.6,142.9,0,Assam,-1
60.1,142.6,16.5,11.1,5.9,146.1,0,Bhuttan,+1
52.4,146.2,10.2,9.8,4.8,151.0,0,Assam,-1
32.6,117.5,8.7,10.2,5.8,125.5,1,Bhuttan,+1
32.1,128.6,12.2,9.1,4.7,132.1,0,Bhuttan,+1
36.6,137.6,11.1,10.5,6.1,141.5,1,Bhuttan,+1
46.5,156.2,17.4,9.8,5.4,159.7,1,Bhuttan,+1
55.0,146.6,10.1,10.3,6.1,152.7,1,Bhuttan,+1
22.5,129.5,9.0,9.2,6.1,133.7,1,Bhuttan,+1
54.7,148.7,9.4,8.1,4.1,151.2,0,Assam,-1
61.8,141.0,9.9,7.9,5.6,143.6,0,Assam,-1
36.2,158.6,21.2,9.0,2.2,161.1,0,Assam,-1
48.7,141.4,1.5,12.2,6.2,144.9,1,Bhuttan,+1
21.6,128.1,7.5,9.8,6.6,131.6,1,Bhuttan,+1
43.0,152.3,16.4,8.3,5.7,154.8,0,Assam,-1
35.5,134.5,1.1,12.3,5.7,140.0,1,Bhuttan,+1
46.0,143.1,-2.8,9.2,6.2,146.6,1,Bhuttan,+1
60.2,131.4,11.5,7.9,6.6,133.9,0,Assam,-1
32.0,148.2,3.9,10.8,5.4,151.7,1,Bhuttan,+1
37.8,134.9,6.0,11.2,5.7,138.4,0,Bhuttan,+1
36.0,129.9,13.2,8.9,4.2,132.4,0,Assam,-1
37.2,144.1,9.2,11.2,6.1,148.2,1,Bhuttan,+1
57.4,140.6,16.5,12.3,5.3,144.1,0,Bhuttan,+1
37.1,130.1,12.4,8.3,4.4,132.6,0,Assam,-1
31.5,125.7,6.9,6.4,6.2,131.3,1,Bhuttan,+1
35.7,142.1,15.1,6.9,6.8,144.6,1,Assam,-1
62.4,159.4,10.8,9.4,5.3,162.9,1,Bhuttan,+1
40.8,142.9,4.7,8.7,6.5,146.5,1,Bhuttan,+1
43.9,153.5,-1.2,12.7,5.9,162.3,1,Bhuttan,+1
39.0,158.5,1.5,7.1,4.6,163.2,0,Assam,-1
19.7,137.4,18.3,6.5,5.6,139.9,0,Assam,-1
52.8,137.9,6.4,6.4,4.3,140.4,0,Assam,-1
31.5,167.7,9.5,6.0,7.7,170.2,1,Assam,-1
52.8,145.3,6.6,12.0,6.5,148.8,1,Bhuttan,+1
48.1,159.0,12.9,7.2,4.5,161.5,0,Assam,-1
56.8,136.2,6.7,9.7,4.3,139.1,0,Assam,-1
29.3,142.4,5.6,11.0,6.5,146.1,1,Bhuttan,+1
43.8,162.6,4.3,8.0,6.0,167.8,0,Assam,-1
25.7,123.1,1.5,8.8,6.6,126.6,1,Bhuttan,+1
57.5,152.7,13.6,4.4,5.7,155.2,0,Assam,-1
57.6,161.6,8.4,9.1,6.2,164.1,0,Assam,-1
47.0,156.8,7.9,6.2,4.9,161.6,1,Bhuttan,+1
52.0,150.2,6.5,10.4,5.7,153.7,1,Bhuttan,+1
31.4,146.0,3.5,10.7,7.9,149.5,1,Bhuttan,+1
34.0,137.8,6.4,6.6,6.2,141.9,1,Bhuttan,+1
39.3,144.8,9.6,6.2,4.7,147.3,0,Assam,-1
41.3,140.5,14.6,12.1,6.5,145.0,1,Bhuttan,+1
55.7,125.9,15.8,10.7,3.4,128.4,0,Assam,-1
65.0,134.7,8.8,12.6,4.4,137.2,0,Assam,-1
44.1,154.4,4.3,9.7,6.8,160.4,1,Bhuttan,+1
34.4,154.1,17.4,11.9,4.7,156.6,0,Assam,-1
48.9,159.2,0.5,9.3,5.5,164.3,1,Bhuttan,+1
57.1,144.2,7.7,10.2,7.4,150.3,1,Bhuttan,+1
62.0,144.7,10.9,8.2,5.8,148.2,0,Assam,-1
42.0,124.8,8.9,10.7,7.3,129.2,1,Bhuttan,+1
43.1,138.7,19.8,11.6,5.7,142.2,0,Bhuttan,+1
37.3,138.5,19.3,8.6,6.5,141.6,0,Assam,-1
41.4,149.7,10.4,9.9,5.9,153.2,1,Bhuttan,+1
57.5,149.2,18.5,7.8,8.5,152.7,1,Bhuttan,+1
31.1,144.4,21.7,7.3,5.8,146.9,0,Assam,-1
45.2,141.0,11.1,8.3,4.5,145.4,0,Assam,-1
35.7,153.7,3.0,12.3,6.0,157.2,1,Bhuttan,+1
35.5,148.2,16.7,9.9,5.9,154.7,0,Bhuttan,+1
50.5,137.2,12.3,7.5,4.2,139.7,1,Assam,-1
43.7,155.1,21.5,9.9,5.3,159.9,0,Assam,-1
28.9,120.1,12.4,10.0,6.7,123.0,0,Assam,-1
43.9,137.9,14.8,6.6,5.4,140.4,0,Assam,-1
40.0,129.3,13.7,10.5,5.3,131.8,0,Assam,-1
43.1,152.5,12.0,8.0,3.4,155.0,0,Assam,-1
27.0,140.8,16.3,9.7,6.1,144.5,1,Bhuttan,+1
31.0,130.9,4.7,9.4,3.6,136.7,1,Bhuttan,+1
45.2,150.9,8.8,12.2,6.9,156.5,1,Bhuttan,+1
34.2,132.8,13.1,10.1,7.4,138.0,1,Bhuttan,+1
17.2,148.3,20.8,5.4,3.8,151.2,0,Assam,-1
47.3,144.1,-3.6,11.7,6.1,148.7,1,Bhuttan,+1
37.2,143.5,9.5,7.5,7.1,148.5,0,Bhuttan,+1
46.3,173.3,10.1,9.2,4.8,175.8,0,Assam,-1
49.6,139.5,11.3,8.4,3.8,142.0,0,Assam,-1
71.3,136.7,12.6,8.2,4.4,139.2,0,Assam,-1
36.6,157.2,6.9,4.9,7.9,160.7,1,Bhuttan,+1
57.1,164.4,10.8,10.3,6.5,172.0,1,Bhuttan,+1
52.1,156.7,7.9,11.1,6.5,160.2,1,Bhuttan,+1
32.4,138.3,11.0,10.4,6.8,142.8,1,Bhuttan,+1
45.2,147.2,14.3,10.8,5.0,149.7,0,Assam,-1
53.8,155.8,16.6,9.2,7.1,160.3,1,Bhuttan,+1
42.1,152.3,15.4,8.1,6.7,155.3,0,Assam,-1
31.5,125.6,4.3,9.4,5.5,132.0,1,Bhuttan,+1
62.5,154.5,2.7,8.4,5.2,159.8,1,Bhuttan,+1
25.1,137.0,0.7,13.1,4.8,140.5,1,Bhuttan,+1
34.9,143.4,5.7,10.7,4.6,147.4,1,Bhuttan,+1
61.1,151.3,11.4,7.8,5.4,153.8,0,Assam,-1
44.1,143.5,7.2,10.9,6.5,152.8,1,Bhuttan,+1
34.9,140.8,11.3,9.6,6.1,145.9,1,Bhuttan,+1
37.2,129.2,11.1,6.8,4.1,131.7,1,Assam,-1
52.5,142.5,5.3,7.0,4.8,145.4,0,Assam,-1
41.7,131.4,13.8,8.5,4.8,133.9,1,Assam,-1
43.3,136.3,8.3,8.7,3.2,139.2,0,Assam,-1
41.8,153.6,18.1,7.2,5.7,156.1,0,Assam,-1
48.9,151.4,13.6,9.3,6.2,159.6,1,Bhuttan,+1
61.9,146.8,3.3,5.0,5.0,150.3,1,Bhuttan,+1
25.0,139.7,9.3,6.8,6.2,142.2,0,Assam,-1
56.2,127.2,13.3,8.1,6.0,129.7,0,Assam,-1
32.7,161.1,20.9,10.1,6.2,164.6,1,Bhuttan,+1
63.6,135.1,10.6,8.2,6.0,138.0,1,Assam,-1
22.8,129.8,3.3,9.5,6.1,134.1,1,Bhuttan,+1
46.3,143.3,0.2,12.5,8.2,149.3,1,Bhuttan,+1
31.4,149.5,13.3,11.5,5.7,154.7,1,Bhuttan,+1
28.5,140.1,14.9,8.1,7.3,143.6,1,Bhuttan,+1
40.3,125.8,6.3,10.3,5.1,129.3,1,Bhuttan,+1
21.3,134.4,4.8,8.5,6.5,140.2,1,Bhuttan,+1
60.7,156.9,8.7,12.9,6.6,161.0,1,Bhuttan,+1
45.2,127.0,12.4,10.1,6.4,129.5,0,Assam,-1
43.5,146.4,15.5,11.0,6.3,155.5,1,Bhuttan,+1
40.6,127.0,8.9,7.0,4.8,131.2,0,Assam,-1
44.0,143.0,6.0,8.3,7.0,150.9,0,Bhuttan,+1
50.4,152.3,17.0,10.4,8.1,155.8,0,Bhuttan,+1
41.5,148.3,15.9,6.9,6.9,151.5,0,Assam,-1
46.4,159.5,4.8,9.4,6.8,163.5,0,Bhuttan,+1
51.4,145.1,14.7,8.4,5.1,147.6,0,Assam,-1
36.2,133.0,12.6,9.1,5.4,135.5,0,Assam,-1
54.4,137.0,10.5,10.6,6.2,140.5,1,Bhuttan,+1
36.4,140.4,17.5,5.1,5.0,144.3,0,Assam,-1
48.9,137.2,6.6,8.0,5.6,140.7,1,Bhuttan,+1
46.0,152.8,13.7,8.4,5.0,155.3,0,Assam,-1
47.8,136.2,14.7,10.2,7.2,143.7,1,Bhuttan,+1
56.7,145.5,20.7,7.5,6.3,149.0,1,Bhuttan,+1
42.7,168.9,7.7,10.1,5.8,172.5,1,Bhuttan,+1
49.6,163.5,1.1,8.8,4.8,167.0,1,Bhuttan,+1
58.2,149.2,9.0,10.3,5.6,154.1,1,Bhuttan,+1
40.1,149.9,2.9,8.8,5.3,153.4,1,Bhuttan,+1
51.5,151.1,6.1,9.8,6.2,155.0,1,Bhuttan,+1
42.1,145.5,21.1,6.6,5.6,149.0,1,Bhuttan,+1
59.3,122.7,12.9,8.1,5.3,126.1,1,Assam,-1
52.1,145.9,17.7,4.9,4.6,148.4,0,Assam,-1
32.9,118.7,11.0,9.0,5.2,121.2,0,Assam,-1
40.6,168.3,12.9,8.7,4.2,170.8,0,Assam,-1
34.9,136.9,21.0,7.8,5.5,140.4,1,Bhuttan,+1
33.7,131.0,3.0,9.9,4.7,138.8,1,Bhuttan,+1
45.3,135.1,14.5,7.6,5.7,140.7,0,Assam,-1
67.8,108.5,10.1,6.4,7.0,111.6,0,Assam,-1
16.5,156.4,7.5,8.1,4.8,161.1,0,Assam,-1
34.7,171.1,15.1,12.1,5.5,175.6,1,Bhuttan,+1
41.5,167.9,18.5,8.8,4.4,170.4,0,Assam,-1
51.3,140.0,3.3,5.3,5.0,142.5,0,Assam,-1
50.0,141.0,16.9,3.8,5.3,143.5,0,Assam,-1
55.1,137.3,15.6,11.3,5.5,141.5,1,Bhuttan,+1
53.3,149.8,13.2,5.8,7.0,155.6,1,Bhuttan,+1
47.3,144.4,-4.0,9.3,7.2,147.9,1,Bhuttan,+1
37.8,148.0,12.3,7.7,5.3,150.5,0,Assam,-1
51.2,143.1,17.6,7.8,5.6,146.6,1,Bhuttan,+1
52.0,151.6,5.0,8.9,4.1,156.2,1,Bhuttan,+1
58.5,148.9,2.9,13.0,5.1,152.4,1,Bhuttan,+1
63.8,133.6,11.0,9.4,5.2,136.1,0,Assam,-1
46.2,144.7,9.5,8.2,4.8,147.2,0,Assam,-1
39.7,156.8,3.3,11.0,5.8,161.7,1,Bhuttan,+1
39.9,140.4,18.2,8.1,5.8,143.9,1,Bhuttan,+1
47.2,151.1,9.7,8.4,6.3,153.6,0,Assam,-1
56.9,151.4,13.2,11.9,5.0,153.9,0,Assam,-1
57.9,131.0,11.4,8.3,4.4,134.9,1,Assam,-1
42.9,142.3,14.3,7.6,6.6,145.8,1,Bhuttan,+1
58.8,146.5,5.4,6.3,5.8,149.0,0,Assam,-1
34.2,156.7,25.2,7.8,3.8,159.2,0,Assam,-1
30.3,128.8,5.9,7.7,7.7,134.8,1,Bhuttan,+1
29.0,150.7,13.7,10.3,3.8,153.2,0,Assam,-1
44.0,145.2,14.6,7.6,3.4,147.9,0,Assam,-1
46.2,162.2,23.2,7.3,4.2,166.0,1,Assam,-1
40.1,155.9,7.7,11.5,5.8,161.7,1,Bhuttan,+1
